# capture_start_utc=2026-08-29T17:33:14Z
[[DEBUG]] Starting [[SENSOR TASK]]
[SELFTEST] compensate: T=150 (exp 150)  P=69964 (exp 69964)  -> PASS
#BMP180 v1 fw=1.4.0 temp_ms=1000
[[DEBUG]] BMP180 registered on /dev/bmp180-0
S 6268309 300 101653 2
S 6279308 300 101650 2
S 6290307 300 101649 2
S 6301307 300 101649 2
S 6312306 300 101653 2
S 6323305 300 101649 2
S 6334305 300 101649 2
S 6345304 300 101646 2
S 6356303 300 101648 2
S 6367303 300 101649 2
S 6378302 300 101651 2
S 6389301 300 101647 2
S 6400301 300 101650 2
S 6411300 300 101650 2
S 6422299 300 101649 2
S 6433298 300 101649 2
S 6444298 300 101649 2
S 6455297 300 101654 2
S 6466296 300 101653 2
S 6477296 300 101649 2
S 6488295 300 101650 2
S 6499294 300 101652 2
S 6510294 300 101651 2
S 6521293 300 101645 2
S 6532292 300 101645 2
S 6543292 300 101644 2
S 6554291 300 101644 2
S 6565290 300 101642 2
S 6576290 300 101640 2
S 6587289 300 101649 2
S 6598288 300 101646 2
S 6609287 300 101644 2
S 6620287 300 101648 2
S 6631286 300 101646 2
S 6642285 300 101647 2
S 6653285 300 101645 2
S 6664284 300 101649 2
S 6675283 300 101645 2
S 6686283 300 101646 2
S 6697282 300 101646 2
S 6708281 300 101641 2
S 6719281 300 101651 2
S 6730280 300 101644 2
S 6741279 300 101646 2
S 6752279 300 101649 2
S 6763278 300 101648 2
S 6774277 300 101648 2
S 6785276 300 101655 2
S 6796276 300 101649 2
S 6807275 300 101651 2
S 6818274 300 101647 2
S 6829274 300 101649 2
S 6840273 300 101644 2
S 6851272 300 101647 2
S 6862272 300 101646 2
S 6873271 300 101649 2
S 6884270 300 101652 2
S 6895270 300 101646 2
S 6906269 300 101650 2
S 6917268 300 101644 2
S 6928268 300 101642 2
S 6939267 300 101652 2
S 6950266 300 101648 2
S 6961265 300 101646 2
S 6972265 300 101647 2
S 6983264 300 101651 2
S 6994263 300 101641 2
S 7005263 300 101652 2
S 7016262 300 101649 2
S 7027261 300 101650 2
S 7038261 300 101648 2
S 7049260 300 101648 2
S 7060259 300 101649 2
S 7071259 300 101649 2
S 7087258 300 101653 2
S 7098257 300 101652 2
S 7109256 300 101650 2
S 7120256 300 101655 2
S 7131255 300 101652 2
S 7142254 300 101650 2
S 7153253 300 101652 2
S 7164253 300 101655 2
S 7175252 300 101652 2
S 7186251 300 101655 2
S 7197251 300 101655 2
S 7208250 300 101647 2
S 7219249 300 101651 2
S 7230249 300 101648 2
S 7241248 300 101651 2
S 7252247 300 101650 2
S 7263247 300 101652 2
S 7274246 300 101652 2
S 7285245 300 101650 2
S 7296245 300 101650 2
S 7307244 300 101657 2
S 7318243 300 101654 2
S 7329242 300 101654 2
S 7340242 300 101649 2
S 7351241 300 101652 2
S 7362240 300 101652 2
S 7373240 300 101651 2
S 7384239 300 101648 2
S 7395238 300 101654 2
S 7406238 300 101650 2
S 7417237 300 101655 2
S 7428236 300 101648 2
S 7439236 300 101652 2
S 7450235 300 101651 2
S 7461234 300 101650 2
S 7472234 300 101654 2
S 7483233 300 101649 2
S 7494232 300 101652 2
S 7505231 300 101650 2
S 7516231 300 101648 2
S 7527230 300 101652 2
S 7538229 300 101649 2
S 7549229 300 101654 2
S 7560228 300 101652 2
S 7571227 300 101655 2
S 7582227 300 101653 2
S 7593226 300 101654 2
S 7604225 300 101657 2
S 7615225 300 101657 2
S 7626224 300 101657 2
S 7637223 300 101651 2
S 7648223 300 101651 2
S 7659222 300 101650 2
S 7670221 300 101653 2
S 7681220 300 101649 2
S 7692220 300 101648 2
S 7703219 300 101651 2
S 7714218 300 101646 2
S 7725218 300 101649 2
S 7736217 300 101648 2
S 7747216 300 101648 2
S 7758216 300 101649 2
S 7769215 300 101648 2
S 7780214 300 101646 2
S 7791214 300 101650 2
S 7802213 300 101646 2
S 7813212 300 101647 2
S 7824212 300 101645 2
S 7835211 300 101646 2
S 7846210 300 101648 2
S 7857209 300 101652 2
S 7868209 300 101645 2
S 7879208 300 101645 2
S 7890207 300 101647 2
S 7901207 300 101654 2
S 7912206 300 101649 2
S 7923205 300 101649 2
S 7934205 300 101649 2
S 7945204 300 101649 2
S 7956203 300 101646 2
S 7967203 300 101652 2
S 7978202 300 101650 2
S 7989201 300 101649 2
S 8000201 300 101646 2
S 8011200 300 101655 2
S 8022199 300 101656 2
S 8033198 300 101654 2
S 8044198 300 101655 2
S 8055197 300 101656 2
S 8066196 300 101657 2
S 8077196 300 101654 2
S 8093195 300 101652 2
S 8104194 300 101646 2
S 8115193 300 101646 2
S 8126193 300 101652 2
S 8137192 300 101652 2
S 8148191 300 101650 2
S 8159191 300 101649 2
S 8170190 300 101648 2
S 8181189 300 101654 2
S 8192189 300 101653 2
S 8203188 300 101648 2
S 8214187 300 101646 2
S 8225186 300 101643 2
S 8236186 300 101646 2
S 8247185 300 101647 2
S 8258184 300 101654 2
S 8269184 300 101650 2
S 8280183 300 101652 2
S 8291182 300 101646 2
S 8302182 300 101651 2
S 8313181 300 101651 2
S 8324180 300 101646 2
S 8335180 300 101652 2
S 8346179 300 101652 2
S 8357178 300 101643 2
S 8368178 300 101649 2
S 8379177 300 101646 2
S 8390176 300 101645 2
S 8401175 300 101643 2
S 8412175 300 101645 2
S 8423174 300 101649 2
S 8434173 300 101650 2
S 8445173 300 101649 2
S 8456172 300 101648 2
S 8467171 300 101647 2
S 8478171 300 101645 2
S 8489170 300 101647 2
S 8500169 300 101646 2
S 8511169 300 101649 2
S 8522168 300 101652 2
S 8533167 300 101649 2
S 8544167 300 101650 2
S 8555166 300 101650 2
S 8566165 300 101654 2
S 8577164 300 101646 2
S 8588164 300 101650 2
S 8599163 300 101646 2
S 8610162 300 101648 2
S 8621162 300 101649 2
S 8632161 300 101653 2
S 8643160 300 101657 2
S 8654160 300 101655 2
S 8665159 300 101653 2
S 8676158 300 101651 2
S 8687158 300 101646 2
S 8698157 300 101644 2
S 8709156 300 101640 2
S 8720156 300 101643 2
S 8731155 300 101649 2
S 8742154 300 101646 2
S 8753153 300 101646 2
S 8764153 300 101643 2
S 8775152 300 101649 2
S 8786151 300 101646 2
S 8797151 300 101643 2
S 8808150 300 101641 2
S 8819149 300 101643 2
S 8830149 300 101644 2
S 8841148 300 101646 2
S 8852147 300 101644 2
S 8863147 300 101645 2
S 8874146 300 101648 2
S 8885145 300 101649 2
S 8896145 300 101649 2
S 8907144 300 101654 2
S 8918143 300 101650 2
S 8929142 300 101652 2
S 8940142 300 101650 2
S 8951141 300 101654 2
S 8962140 300 101649 2
S 8973140 300 101652 2
S 8984139 300 101654 2
S 8995138 300 101652 2
S 9006138 300 101650 2
S 9017137 300 101650 2
S 9028136 300 101649 2
S 9039136 300 101646 2
S 9050135 300 101647 2
S 9061134 300 101649 2
S 9072134 300 101653 2
S 9083133 300 101646 2
S 9099132 300 101650 2
S 9110131 300 101650 2
S 9121130 300 101649 2
S 9132130 300 101646 2
S 9143129 300 101652 2
S 9154128 300 101649 2
S 9165128 300 101645 2
S 9176127 300 101645 2
S 9187126 300 101648 2
S 9198126 300 101652 2
S 9209125 300 101655 2
S 9220124 300 101655 2
S 9231124 300 101653 2
S 9242123 300 101651 2
S 9253122 300 101652 2
S 9264122 300 101649 2
S 9275121 300 101653 2
S 9286120 300 101651 2
S 9297119 300 101652 2
S 9308119 300 101652 2
S 9319118 300 101656 2
S 9330117 300 101653 2
S 9341117 300 101654 2
S 9352116 300 101652 2
S 9363115 300 101652 2
S 9374115 300 101649 2
S 9385114 300 101649 2
S 9396113 300 101649 2
S 9407113 300 101652 2
S 9418112 300 101652 2
S 9429111 300 101652 2
S 9440111 300 101651 2
S 9451110 300 101646 2
S 9462109 300 101658 2
S 9473108 300 101653 2
S 9484108 300 101652 2
S 9495107 300 101649 2
S 9506106 300 101650 2
S 9517106 300 101657 2
S 9528105 300 101652 2
S 9539104 300 101656 2
S 9550104 300 101653 2
S 9561103 300 101649 2
S 9572102 300 101650 2
S 9583102 300 101654 2
S 9594101 300 101648 2
S 9605100 300 101651 2
S 9616100 300 101657 2
S 9627099 300 101653 2
S 9638098 300 101654 2
S 9649097 300 101653 2
S 9660097 300 101654 2
S 9671096 300 101655 2
S 9682095 300 101658 2
S 9693095 300 101655 2
S 9704094 300 101652 2
S 9715093 300 101653 2
S 9726093 300 101657 2
S 9737092 300 101652 2
S 9748091 300 101655 2
S 9759091 300 101651 2
S 9770090 300 101654 2
S 9781089 300 101653 2
S 9792089 300 101658 2
S 9803088 300 101655 2
S 9814087 300 101658 2
S 9825086 300 101659 2
S 9836086 300 101656 2
S 9847085 300 101655 2
S 9858084 300 101655 2
S 9869084 300 101653 2
S 9880083 300 101654 2
S 9891082 300 101656 2
S 9902082 300 101657 2
S 9913081 300 101653 2
S 9924080 300 101654 2
S 9935080 300 101655 2
S 9946079 300 101655 2
S 9957078 300 101654 2
S 9968078 300 101658 2
S 9979077 300 101658 2
S 9990076 300 101662 2
S 10001076 300 101660 2
S 10012075 300 101654 2
S 10023074 300 101652 2
S 10034073 300 101658 2
S 10045073 300 101661 2
S 10056072 300 101661 2
S 10067071 300 101663 2
S 10078071 300 101658 2
S 10089070 300 101658 2
S 10105069 300 101661 2
S 10116068 300 101656 2
S 10127068 300 101659 2
S 10138067 300 101658 2
S 10149066 300 101658 2
S 10160066 300 101657 2
S 10171065 300 101659 2
S 10182064 300 101660 2
S 10193063 300 101655 2
S 10204063 300 101657 2
S 10215062 300 101657 2
S 10226061 300 101658 2
S 10237061 300 101652 2
S 10248060 300 101652 2
S 10259059 300 101654 2
S 10270059 300 101660 2
S 10281058 300 101658 2
S 10292057 300 101658 2
S 10303057 300 101658 2
S 10314056 300 101654 2
S 10325055 300 101652 2
S 10336055 300 101657 2
S 10347054 300 101656 2
S 10358053 300 101653 2
S 10369052 300 101652 2
S 10380052 300 101661 2
S 10391051 300 101656 2
S 10402050 300 101659 2
S 10413050 300 101653 2
S 10424049 300 101658 2
S 10435048 300 101658 2
S 10446048 300 101656 2
S 10457047 300 101661 2
S 10468046 300 101658 2
S 10479046 300 101655 2
S 10490045 300 101657 2
S 10501044 300 101658 2
S 10512044 300 101656 2
S 10523043 300 101659 2
S 10534042 300 101654 2
S 10545041 300 101653 2
S 10556041 300 101657 2
S 10567040 300 101651 2
S 10578039 300 101655 2
S 10589039 300 101653 2
S 10600038 300 101655 2
S 10611037 300 101658 2
S 10622037 300 101655 2
S 10633036 300 101654 2
S 10644035 300 101655 2
S 10655035 300 101655 2
S 10666034 300 101655 2
S 10677033 300 101654 2
S 10688033 300 101658 2
S 10699032 300 101652 2
S 10710031 300 101655 2
S 10721030 300 101646 2
S 10732030 300 101651 2
S 10743029 300 101652 2
S 10754028 300 101653 2
S 10765028 300 101655 2
S 10776027 300 101653 2
S 10787026 300 101652 2
S 10798026 300 101655 2
S 10809025 300 101659 2
S 10820024 300 101660 2
S 10831024 300 101664 2
S 10842023 300 101655 2
S 10853022 300 101663 2
S 10864022 300 101662 2
S 10875021 300 101661 2
S 10886020 300 101664 2
S 10897019 300 101656 2
S 10908019 300 101661 2
S 10919018 300 101658 2
S 10930017 300 101658 2
S 10941017 300 101655 2
S 10952016 300 101659 2
S 10963015 300 101658 2
S 10974015 300 101658 2
S 10985014 300 101654 2
S 10996013 300 101656 2
S 11007013 300 101655 2
S 11018012 300 101661 2
S 11029011 300 101663 2
S 11040011 300 101659 2
S 11051010 300 101664 2
S 11062009 300 101661 2
S 11073008 300 101664 2
S 11084008 300 101661 2
S 11095007 300 101659 2
S 11111006 300 101656 2
S 11122005 300 101654 2
S 11133005 300 101652 2
S 11144004 300 101652 2
S 11155003 300 101656 2
S 11166003 300 101655 2
S 11177002 300 101655 2
S 11188001 300 101654 2
S 11199001 300 101653 2
S 11210000 300 101655 2
S 11220999 300 101652 2
S 11231999 300 101653 2
S 11242998 300 101654 2
S 11253997 300 101660 2
S 11264996 300 101656 2
S 11275996 300 101657 2
S 11286995 300 101660 2
S 11297994 300 101657 2
S 11308994 300 101661 2
S 11319993 300 101658 2
S 11330992 300 101652 2
S 11341992 300 101653 2
S 11352991 300 101649 2
S 11363990 300 101653 2
S 11374990 300 101657 2
S 11385989 300 101654 2
S 11396988 300 101655 2
S 11407988 300 101657 2
S 11418987 300 101661 2
S 11429986 300 101658 2
S 11440985 300 101655 2
S 11451985 300 101655 2
S 11462984 300 101656 2
S 11473983 300 101658 2
S 11484983 300 101659 2
S 11495982 300 101654 2
S 11506981 300 101652 2
S 11517981 300 101658 2
S 11528980 300 101654 2
S 11539979 300 101659 2
S 11550979 300 101654 2
S 11561978 300 101655 2
S 11572977 300 101652 2
S 11583977 300 101655 2
S 11594976 300 101655 2
S 11605975 300 101656 2
S 11616974 300 101659 2
S 11627974 300 101657 2
S 11638973 300 101658 2
S 11649972 300 101659 2
S 11725968 300 101659 3
S 11744966 300 101657 3
S 11763965 300 101658 3
S 11782964 300 101656 3
S 11801963 300 101655 3
S 11820962 300 101655 3
S 11839961 300 101656 3
S 11858959 300 101658 3
S 11877958 300 101656 3
S 11896957 300 101656 3
S 11915956 300 101659 3
S 11934955 300 101657 3
S 11953953 300 101659 3
S 11972952 300 101657 3
S 11991951 300 101654 3
S 12010950 300 101653 3
S 12029949 300 101656 3
S 12048947 300 101655 3
S 12067946 300 101654 3
S 12086945 300 101652 3
S 12105944 300 101651 3
S 12128942 300 101661 3
S 12147941 300 101661 3
S 12166940 300 101659 3
S 12185939 300 101662 3
S 12204938 300 101662 3
S 12223937 300 101656 3
S 12242935 300 101659 3
S 12261934 300 101660 3
S 12280933 300 101659 3
S 12299932 300 101659 3
S 12318931 300 101659 3
S 12337929 300 101661 3
S 12356928 300 101656 3
S 12375927 300 101656 3
S 12394926 300 101658 3
S 12413925 300 101659 3
S 12432923 300 101652 3
S 12451922 300 101658 3
S 12470921 300 101658 3
S 12489920 300 101657 3
S 12508919 300 101658 3
S 12527918 300 101657 3
S 12546916 300 101661 3
S 12565915 300 101658 3
S 12584914 300 101655 3
S 12603913 300 101655 3
S 12622912 300 101656 3
S 12641910 300 101657 3
S 12660909 300 101652 3
S 12679908 300 101652 3
S 12698907 300 101657 3
S 12717906 300 101660 3
S 12736904 300 101655 3
S 12755903 300 101653 3
S 12774902 300 101656 3
S 12793901 300 101653 3
S 12812900 300 101649 3
S 12831899 300 101652 3
S 12850897 300 101653 3
S 12869896 300 101654 3
S 12888895 300 101651 3
S 12907894 300 101654 3
S 12926893 300 101649 3
S 12945891 300 101656 3
S 12964890 300 101655 3
S 12983889 300 101655 3
S 13002888 300 101655 3
S 13021887 300 101655 3
S 13040885 300 101653 3
S 13059884 300 101656 3
S 13078883 300 101653 3
S 13097882 300 101650 3
S 13116881 300 101654 3
S 13139879 300 101658 3
S 13158878 300 101658 3
S 13177877 300 101655 3
S 13196876 300 101656 3
S 13215875 300 101660 3
S 13234873 300 101659 3
S 13253872 300 101661 3
S 13272871 300 101658 3
S 13291870 300 101658 3
S 13310869 300 101656 3
S 13329867 300 101660 3
S 13348866 300 101657 3
S 13367865 300 101655 3
S 13386864 300 101655 3
S 13405863 300 101660 3
S 13424861 300 101660 3
S 13443860 300 101655 3
S 13462859 300 101655 3
S 13481858 300 101658 3
S 13500857 300 101661 3
S 13519856 300 101656 3
S 13538854 300 101652 3
S 13557853 300 101652 3
S 13576852 300 101657 3
S 13595851 300 101653 3
S 13614850 300 101655 3
S 13633848 300 101655 3
S 13652847 300 101652 3
S 13671846 300 101652 3
S 13690845 300 101655 3
S 13709844 300 101660 3
S 13728842 300 101654 3
S 13747841 300 101656 3
S 13766840 300 101656 3
S 13785839 300 101656 3
S 13804838 300 101656 3
S 13823837 300 101654 3
S 13842835 300 101656 3
S 13861834 300 101651 3
S 13880833 300 101655 3
S 13899832 300 101655 3
S 13918831 300 101656 3
S 13937829 300 101652 3
S 13956828 300 101653 3
S 13975827 300 101655 3
S 13994826 300 101651 3
S 14013825 300 101650 3
S 14032823 300 101652 3
S 14051822 300 101654 3
S 14070821 300 101656 3
S 14089820 300 101656 3
S 14108819 300 101653 3
S 14127818 300 101656 3
S 14150816 300 101662 3
S 14169815 300 101659 3
S 14188814 300 101661 3
S 14207813 300 101659 3
S 14226811 300 101657 3
S 14245810 300 101661 3
S 14264809 300 101656 3
S 14283808 300 101659 3
S 14302807 300 101655 3
S 14321805 300 101654 3
S 14340804 300 101656 3
S 14359803 300 101655 3
S 14378802 300 101657 3
S 14397801 300 101656 3
S 14416799 300 101657 3
S 14435798 300 101656 3
S 14454797 300 101652 3
S 14473796 300 101655 3
S 14492795 300 101656 3
S 14511794 300 101659 3
S 14530792 300 101659 3
S 14549791 300 101658 3
S 14568790 300 101658 3
S 14587789 300 101659 3
S 14606788 300 101657 3
S 14625786 300 101660 3
S 14644785 300 101659 3
S 14663784 300 101655 3
S 14682783 300 101653 3
S 14701782 300 101654 3
S 14720780 300 101652 3
S 14739779 300 101653 3
S 14758778 300 101652 3
S 14777777 300 101652 3
S 14796776 300 101652 3
S 14815775 300 101655 3
S 14834773 300 101654 3
S 14853772 300 101657 3
S 14872771 300 101655 3
S 14891770 300 101655 3
S 14910769 300 101662 3
S 14929767 300 101657 3
S 14948766 300 101658 3
S 14967765 300 101657 3
S 14986764 300 101657 3
S 15005763 300 101653 3
S 15024761 300 101658 3
S 15043760 300 101658 3
S 15062759 300 101653 3
S 15081758 300 101651 3
S 15100757 300 101655 3
S 15119756 300 101653 3
S 15138754 300 101656 3
S 15161753 300 101652 3
S 15180752 300 101649 3
S 15199751 300 101652 3
S 15218749 300 101652 3
S 15237748 300 101651 3
S 15256747 300 101651 3
S 15275746 300 101651 3
S 15294745 300 101651 3
S 15313743 300 101654 3
S 15332742 300 101651 3
S 15351741 300 101658 3
S 15370740 300 101654 3
S 15389739 300 101650 3
S 15408737 300 101656 3
S 15427736 300 101657 3
S 15446735 300 101656 3
S 15465734 300 101654 3
S 15484733 300 101651 3
S 15503732 300 101654 3
S 15522730 300 101655 3
S 15541729 300 101656 3
S 15560728 300 101653 3
S 15579727 300 101648 3
S 15598726 300 101650 3
S 15617724 300 101646 3
S 15636723 300 101646 3
S 15655722 300 101651 3
S 15674721 300 101644 3
S 15693720 300 101647 3
S 15712718 300 101644 3
S 15731717 300 101650 3
S 15750716 300 101649 3
S 15769715 300 101650 3
S 15788714 300 101649 3
S 15807713 300 101650 3
S 15826711 300 101649 3
S 15845710 300 101649 3
S 15864709 300 101646 3
S 15883708 300 101652 3
S 15902707 300 101650 3
S 15921705 300 101650 3
S 15940704 300 101652 3
S 15959703 300 101647 3
S 15978702 300 101652 3
S 15997701 300 101649 3
S 16016699 300 101648 3
S 16035698 300 101650 3
S 16054697 300 101649 3
S 16073696 300 101648 3
S 16092695 300 101647 3
S 16111694 300 101648 3
S 16130692 300 101647 3
S 16149691 300 101650 3
S 16172690 300 101654 3
S 16191689 300 101655 3
S 16210687 300 101652 3
S 16229686 300 101652 3
S 16248685 300 101652 3
S 16267684 300 101649 3
S 16286683 300 101653 3
S 16305681 300 101651 3
S 16324680 300 101652 3
S 16343679 300 101651 3
S 16362678 300 101650 3
S 16381677 300 101654 3
S 16400675 300 101653 3
S 16419674 300 101651 3
S 16438673 300 101655 3
S 16457672 300 101653 3
S 16476671 300 101654 3
S 16495670 300 101654 3
S 16514668 300 101655 3
S 16533667 300 101656 3
S 16552666 300 101653 3
S 16571665 300 101652 3
S 16590664 300 101654 3
S 16609662 300 101646 3
S 16628661 300 101650 3
S 16647660 300 101648 3
S 16666659 300 101646 3
S 16685658 300 101646 3
S 16704656 300 101648 3
S 16723655 300 101645 3
S 16742654 300 101643 3
S 16761653 300 101645 3
S 16780652 300 101651 3
S 16799651 300 101648 3
S 16818649 300 101648 3
S 16837648 300 101649 3
S 16856647 300 101645 3
S 16875646 300 101649 3
S 16894645 300 101652 3
S 16913643 300 101652 3
S 16932642 300 101653 3
S 16951641 300 101646 3
S 16970640 300 101652 3
S 16989639 300 101651 3
S 17008637 300 101649 3
S 17027636 300 101652 3
S 17046635 300 101647 3
S 17065634 300 101647 3
S 17084633 300 101652 3
S 17103632 300 101650 3
S 17122630 300 101648 3
S 17141629 300 101649 3
S 17160628 300 101648 3
S 17183626 300 101654 3
S 17202625 300 101652 3
S 17221624 300 101652 3
S 17240623 300 101648 3
S 17259622 300 101654 3
S 17278621 300 101652 3
S 17297619 300 101656 3
S 17316618 300 101657 3
S 17335617 300 101653 3
S 17354616 300 101652 3
S 17373615 300 101648 3
S 17392613 300 101648 3
S 17411612 300 101651 3
S 17430611 300 101647 3
S 17449610 300 101645 3
S 17468609 300 101648 3
S 17487608 300 101649 3
S 17506606 300 101648 3
S 17525605 300 101648 3
S 17544604 300 101647 3
S 17563603 300 101651 3
S 17582602 300 101649 3
S 17601600 300 101647 3
S 17620599 300 101653 3
S 17639598 300 101649 3
S 17658597 300 101652 3
S 17677596 300 101649 3
S 17696594 300 101652 3
S 17715593 300 101646 3
S 17734592 300 101649 3
S 17753591 300 101654 3
S 17772590 300 101652 3
S 17791589 300 101650 3
S 17810587 300 101649 3
S 17829586 300 101651 3
S 17848585 300 101645 3
S 17867584 300 101649 3
S 17886583 300 101650 3
S 17905581 300 101645 3
S 17924580 300 101649 3
S 17943579 300 101652 3
S 17962578 300 101652 3
S 17981577 300 101652 3
S 18000576 300 101651 3
S 18019574 300 101650 3
S 18038573 300 101647 3
S 18057572 300 101650 3
S 18076571 300 101649 3
S 18095570 300 101652 3
S 18114568 300 101650 3
S 18133567 300 101652 3
S 18152566 300 101653 3
S 18171565 300 101648 3
S 18194563 300 101655 3
S 18213562 300 101660 3
S 18232561 300 101656 3
S 18251560 300 101660 3
S 18270559 300 101655 3
S 18289557 300 101659 3
S 18308556 300 101655 3
S 18327555 300 101653 3
S 18346554 300 101658 3
S 18365553 300 101660 3
S 18384551 300 101656 3
S 18403550 300 101658 3
S 18422549 300 101657 3
S 18441548 300 101654 3
S 18460547 300 101651 3
S 18479546 300 101657 3
S 18498544 300 101658 3
S 18517543 300 101657 3
S 18536542 300 101659 3
S 18555541 300 101654 3
S 18574540 300 101652 3
S 18593538 300 101651 3
S 18612537 300 101651 3
S 18631536 300 101651 3
S 18650535 300 101654 3
S 18669534 300 101654 3
S 18688532 300 101656 3
S 18707531 300 101654 3
S 18726530 300 101654 3
S 18745529 300 101656 3
S 18764528 300 101658 3
S 18783527 300 101656 3
S 18802525 300 101652 3
S 18821524 300 101652 3
S 18840523 300 101648 3
S 18859522 300 101649 3
S 18878521 300 101651 3
S 18897519 300 101652 3
S 18916518 300 101652 3
S 18935517 300 101655 3
S 18954516 300 101648 3
S 18973515 300 101653 3
S 18992513 300 101656 3
S 19011512 300 101654 3
S 19030511 300 101654 3
S 19049510 300 101652 3
S 19068509 300 101654 3
S 19087508 300 101652 3
S 19106506 300 101651 3
S 19125505 300 101658 3
S 19144504 300 101655 3
S 19163503 300 101657 3
S 19182502 300 101655 3
S 19205500 300 101664 3
S 19224499 300 101659 3
S 19243498 300 101658 3
S 19262497 300 101653 3
S 19281495 300 101660 3
S 19300494 300 101658 3
S 19319493 300 101658 3
S 19338492 300 101660 3
S 19357491 300 101658 3
S 19376489 300 101662 3
S 19395488 300 101664 3
S 19414487 300 101664 3
S 19433486 300 101665 3
S 19452485 300 101660 3
S 19471484 300 101657 3
S 19490482 300 101658 3
S 19509481 300 101658 3
S 19528480 300 101658 3
S 19547479 300 101662 3
S 19566478 300 101662 3
S 19585476 300 101658 3
S 19604475 300 101659 3
S 19623474 300 101664 3
S 19642473 300 101661 3
S 19661472 300 101658 3
S 19680470 300 101655 3
S 19699469 300 101656 3
S 19718468 300 101654 3
S 19737467 300 101653 3
S 19756466 300 101658 3
S 19775465 300 101654 3
S 19794463 300 101660 3
S 19813462 300 101658 3
S 19832461 300 101658 3
S 19851460 300 101658 3
S 19870459 300 101658 3
S 19889457 300 101657 3
S 19908456 300 101660 3
S 19927455 300 101661 3
S 19946454 300 101659 3
S 19965453 300 101656 3
S 19984451 300 101656 3
S 20003450 300 101657 3
S 20022449 300 101657 3
S 20041448 300 101659 3
S 20060447 300 101657 3
